"from_EX_lys__L_e","to_EX_lys__L_e","undir_EX_lys__L_e","ID","Name","Equation","ExEquation","Balance","Boundary","GRR","Type","Flux","ec-code","rhea","kegg.reaction","bigg.reaction","reactome.reaction","sbo","biocyc","seed.reaction","sabiork","metanetx.reaction","Reduced Cost"
12,12,12,"PGP141abcpp","Phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)","atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c","ATP C10H12N5O13P3 + H2O H2O + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1) --> ADP C10H12N5O10P2 + H+ + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1) + Phosphate","{}",0,"Y7U_RS04745","reaction",0,,,,"PGP141abcpp",,"SBO:0000185",,,,"MNXR102552",-0.014814814814815034
10,10,10,"PGP160abcpp","Phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)","atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c","ATP C10H12N5O13P3 + H2O H2O + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0) --> ADP C10H12N5O10P2 + H+ + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0) + Phosphate","{}",0,"Y7U_RS04745","reaction",0,,,,"PGP160abcpp",,"SBO:0000185",,"rxn09097",,"MNXR102553",0
10,10,10,"2AGPG181tipp","2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm)","2agpg181_p --> 2agpg181_c","2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) --> 2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)","{}",0,"Y7U_RS14735","reaction",0,,,,"2AGPG181tipp",,"SBO:0000185",,,,"MNXR94770",-0.007407407407406887
14,14,14,"3HAD80","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)","3hoctACP_c --> h2o_c + toct2eACP_c","(R)-3-Hydroxyoctanoyl-[acyl-carrier protein] --> H2O H2O + Trans-Oct-2-enoyl-[acyl-carrier protein]","{}",0,"Y7U_RS04950 or Y7U_RS00910","reaction",0,"2.3.1.85|4.2.1.58|2.3.1.86|4.2.1.61|4.2.1.59|2.3.1.-",,"R04537","3HAD80",,"SBO:0000176","META:4.2.1.59-RXN","rxn05334",,"MNXR94888",0.00000000000000011102230246251565
8,8,8,"ACACT13","3-ketoacyl-CoA thiolase","3odcoa_c + coa_c --> accoa_c + occoa_c","3-Oxodecanoyl-CoA + Coenzyme A --> Acetyl-CoA + Octanoyl-CoA (n-C8:0CoA)","{}",0,"Y7U_RS12255 or Y7U_RS17840","reaction",0,,,,"ACACT13",,"SBO:0000176",,,,,0.0000000000000001763140740437796
10,10,10,"PGP161abcpp","Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)","atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c","ATP C10H12N5O13P3 + H2O H2O + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1) --> ADP C10H12N5O10P2 + H+ + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1) + Phosphate","{}",0,"Y7U_RS04745","reaction",0,,,,"PGP161abcpp",,"SBO:0000185",,"rxn09098",,"MNXR102554",0
8,8,8,"ACACT10","3-ketoacyl-CoA thiolase","3oddcoa_c + coa_c --> accoa_c + dcacoa_c","3-Oxododecanoyl-CoA + Coenzyme A --> Acetyl-CoA + Decanoyl-CoA (n-C10:0CoA)","{}",0,"Y7U_RS12255 or Y7U_RS17840","reaction",0,,,,"ACACT10",,"SBO:0000176",,,,,0
14,14,14,"NTD2pp","5'-nucleotidase (UMP)","h2o_p + ump_p --> pi_p + uri_p","H2O H2O + UMP C9H11N2O9P --> Phosphate + Uridine","{}",0,"Y7U_RS02470 or Y7U_RS21085","reaction",0,"3.1.3.5","29362|29360|29361|29359","R00963","NTD2pp",,"SBO:0000176","META:RXN-14025","rxn00708","210","MNXR102032",0
8,8,8,"ACACT9","3-ketoacyl-CoA thiolase","3otdcoa_c + coa_c --> accoa_c + ddcacoa_c","3-Oxotetradecanoyl-CoA + Coenzyme A --> Acetyl-CoA + Dodecanoyl-CoA (n-C12:0CoA)","{}",0,"Y7U_RS17840 or Y7U_RS12255","reaction",0,,,,"ACACT9",,"SBO:0000176",,,,,-0.0000000000000002220446049250313
8,8,8,"ACACT12","3-ketoacyl-CoA thiolase","3ohdcoa_c + coa_c --> accoa_c + tdcoa_c","3-Oxohexadecanoyl-CoA + Coenzyme A --> Acetyl-CoA + Tetradecanoyl-CoA (n-C14:0CoA)","{}",0,"Y7U_RS17840 or Y7U_RS12255","reaction",0,,,,"ACACT12",,"SBO:0000176",,,,,0.0000000000000005746727530125905
8,8,8,"ACACT8r_copy2","Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)","3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c","3-Oxooctadecanoyl-CoA + Coenzyme A --> Acetyl-CoA + Palmitoyl-CoA (n-C16:0CoA)","{}",0,"Y7U_RS17840 or Y7U_RS12255","reaction",0,,"35282|35280|35279|35281",,"ACACT8r",,"SBO:0000176",,"rxn08767",,"MNXR95204",0
10,10,10,"LIPAt1ex"," Lipid A periplasm transport via vector periplasm to extracellular","LptA_p + lipa_p --> lipa_LptA_p","Periplasmic lipid A binding protein  + KDO(2)-lipid (A) --> KDO 2  lipid  A  C110H196N2O39P2","{}",0,"(Y7U_RS16580 and Y7U_RS22150 and Y7U_RS22155) or (Y7U_RS16580 and Y7U_RS22150 and Y7U_RS22155 and Y7U_RS16570)","reaction",0,,,,"LIPAt1ex",,"SBO:0000176",,,,,0.00000000000000000000000000000002465190328815662
10,10,10,"ENLIPAt1ex"," phosphoethanolamine Lipid A periplasm transport via vector periplasm to extracellular","LptA_p + enlipa_p --> enlipa_LptA_p","Periplasmic lipid A binding protein  + Phosphoethanolamine KDO(2)-lipid (A) --> Phosphoethanolamine KDO 2  lipid  A  C112H202N3O42P3","{}",0,"(Y7U_RS16580 and Y7U_RS22150 and Y7U_RS22155) or (Y7U_RS16580 and Y7U_RS22150 and Y7U_RS22155 and Y7U_RS16570)","reaction",0,,,,"ENLIPAt1ex",,"SBO:0000176",,,,,0.0000000000000002239511542211537
12,12,12,"ACPPAT161","Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)","h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c","H+ + Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1) + Phosphate --> Acyl carrier protein + Hexadecanoyl-phosphate (n-C16:1)","{}",0,"Y7U_RS05710 and Y7U_RS05690","reaction",0,,,,"ACPPAT161",,"SBO:0000176",,,,"MNXR95399",-0.0000000000000002914335439641036
12,12,12,"CTECOAI7_copy2","3-cis-2-trans-enoyl-CoA isomerase","hdcoa_c --> hdd2coa_c","Hexadecenoyl-CoA (n-C16:1CoA) --> Trans-Hexadec-2-enoyl-CoA","{}",0,"Y7U_RS17835","reaction",0,"5.3.3.8",,,"CTECOAI7",,"SBO:0000176",,,,"MNXR96941",0
12,12,12,"CTECOAI8_copy2","3-cis-2-trans-enoyl-CoA isomerase","odecoa_c --> od2coa_c","Octadecenoyl-CoA (n-C18:1CoA) --> Trans-Octadec-2-enoyl-CoA","{}",0,"Y7U_RS17835","reaction",0,"5.3.3.8",,,"CTECOAI8",,"SBO:0000176",,,,"MNXR96942",0
12,12,12,"CTECOAI6_copy2","3-cis-2-trans-enoyl-CoA isomerase","tdecoa_c --> td2coa_c","Tetradecenoyl-CoA (n-C14:1CoA) --> Trans-Tetradec-2-enoyl-CoA","{}",0,"Y7U_RS17835","reaction",0,"5.3.3.8",,,"CTECOAI6",,"SBO:0000176",,,,"MNXR96940",0
12,12,12,"EAR80y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)","h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-Oct-2-enoyl-[acyl-carrier protein] --> Nicotinamide adenine dinucleotide phosphate + Octanoyl-ACP (n-C8:0ACP)","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.86",,,"EAR80y",,"SBO:0000176",,,,"MNXR97868",-0.8592592592592692
12,12,12,"EGMEACPR","Enoylglutaryl-[ACP] methyl ester reductase","egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c","Enoylglutaryl-[acyl-carrier protein] methyl ester + H+ + Nicotinamide adenine dinucleotide phosphate - reduced --> Glutaryl-[acyl-carrier protein] methyl ester + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.10",,"R10118","EGMEACPR",,"SBO:0000176",,,,"MNXR97906",-0.00000000000000005551115123125783
12,12,12,"EPMEACPR","Enoylpimeloyl-[ACP] methyl ester reductase","epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c","Enoylpimeloyl-[acyl-carrier protein] methyl ester + H+ + Nicotinamide adenine dinucleotide phosphate - reduced --> Nicotinamide adenine dinucleotide phosphate + Pimeloyl-[acyl-carrier protein] methyl ester","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.10",,"R10122","EPMEACPR",,"SBO:0000176",,,,"MNXR97945",-0.14074074074075005
12,12,12,"EAR100x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)","h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-Dec-2-enoyl-[acyl-carrier protein] --> Decanoyl-ACP (n-C10:0ACP) + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.-",,,"EAR100x",,"SBO:0000176",,,,"MNXR97845",-0.2962962962962977
12,12,12,"EAR100y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)","h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-Dec-2-enoyl-[acyl-carrier protein] --> Decanoyl-ACP (n-C10:0ACP) + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.86",,,"EAR100y",,"SBO:0000176",,,,"MNXR97846",-0.32592592592592773
12,12,12,"EAR120x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)","h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-Dodec-2-enoyl-[acyl-carrier protein] --> Dodecanoyl-ACP (n-C12:0ACP) + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.-",,,"EAR120x",,"SBO:0000176",,,,"MNXR97847",-0.4222222222222219
12,12,12,"EAR120y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)","h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-Dodec-2-enoyl-[acyl-carrier protein] --> Dodecanoyl-ACP (n-C12:0ACP) + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.86",,,"EAR120y",,"SBO:0000176",,,,"MNXR97848",-0.4518518518518518
12,12,12,"EAR121x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1)","h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-3-cis-5-dodecenoyl-[acyl-carrier protein] --> Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1) + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.9",,,"EAR121x",,"SBO:0000176",,,,"MNXR97849",0.00000000000000011102230246251565
12,12,12,"ACPPAT180","Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)","h_c + ocdcaACP_c + pi_c --> ACP_c + ocdcap_c","H+ + Octadecanoyl-ACP (n-C18:0ACP) + Phosphate --> Acyl carrier protein + Octadecanoyl-phosphate (n-C18:0)","{}",0,"Y7U_RS05710 and Y7U_RS05690","reaction",0,,,,"ACPPAT180",,"SBO:0000176",,,,"MNXR95400",0.00000000000000005551115123125783
12,12,12,"ACPPAT181","Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)","h_c + octeACP_c + pi_c --> ACP_c + ocdceap_c","H+ + Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1) + Phosphate --> Acyl carrier protein + Octadecanoyl-phosphate (n-C18:1)","{}",0,"Y7U_RS05710 and Y7U_RS05690","reaction",0,,,,"ACPPAT181",,"SBO:0000176",,,,"MNXR95401",-0.00000000000000016653345369377348
8,8,8,"ICHORS_copy1","Isochorismate synthase","chor_c <=> ichor_c","Chorismate <=> Isochorismate","{}",0,"Y7U_RS11865","reaction",0,"5.4.4.2","18986|18985|18988|18987","R01717","ICHORS",,"SBO:0000176","META:ISOCHORSYN-RXN","rxn01258","1829","MNXR100784",-0
8,8,8,"NDPK8","Nucleoside-diphosphate kinase (ATP:dADP)","atp_c + dadp_c <=> adp_c + datp_c","ATP C10H12N5O13P3 + DADP C10H12N5O9P2 <=> ADP C10H12N5O10P2 + DATP C10H12N5O12P3","{}",0,"Y7U_RS02440 or Y7U_RS13130","reaction",0,"2.7.4.6","27675|27674|27677|27676","R01137","NDPK8",,"SBO:0000176","META:DADPKIN-RXN","rxn00839",,"MNXR101940",-0
12,12,12,"EAR121y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1)","h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-3-cis-5-dodecenoyl-[acyl-carrier protein] --> Cis-dodec-5-enoyl-[acyl-carrier protein] (n-C12:1) + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.10",,,"EAR121y",,"SBO:0000176",,,,"MNXR97850",-0.029629629629629693
12,12,12,"EAR140x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)","h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-Tetradec-2-enoyl-[acyl-carrier protein] --> Myristoyl-ACP (n-C14:0ACP) + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.-",,,"EAR140x",,"SBO:0000176",,,,"MNXR97851",0.0000000000000001942890293094024
8,8,8,"RNTR3c","Ribonucleoside-triphosphate reductase (CTP) (flavodoxin)","ctp_c + fldrd_c --> dctp_c + fldox_c + h2o_c","CTP C9H12N3O14P3 + Flavodoxin (reduced) - obsolete --> DCTP C9H12N3O13P3 + Flavodoxin (oxidized) - obsolete + H2O H2O","{}",0,"(Y7U_RS15040 and Y7U_RS22040) or (Y7U_RS03545 and Y7U_RS17420 and Y7U_RS22040 and Y7U_RS22035) or (Y7U_RS03545 and Y7U_RS22040) or (Y7U_RS15040 and Y7U_RS17420 and Y7U_RS22040 and Y7U_RS22035)","reaction",0,,,,"RNTR3c",,"SBO:0000176",,,,"MNXR104077",-0.00000000000000006938893903907228
12,12,12,"EAR140y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)","h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-Tetradec-2-enoyl-[acyl-carrier protein] --> Myristoyl-ACP (n-C14:0ACP) + Nicotinamide adenine dinucleotide phosphate","{}",0,"Y7U_RS06760","reaction",0,"2.3.1.86",,,"EAR140y",,"SBO:0000176",,,,"MNXR97852",-0.029629629629629513
12,12,12,"EAR141x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1)","h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-3-cis-7-myristoleoyl-[acyl-carrier protein] --> Nicotinamide adenine dinucleotide + Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.9",,,"EAR141x",,"SBO:0000176",,,,"MNXR97853",-0.4592592592592578
12,12,12,"EAR141y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)","h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-3-cis-7-myristoleoyl-[acyl-carrier protein] --> Nicotinamide adenine dinucleotide phosphate + Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.10",,,"EAR141y",,"SBO:0000176",,,,"MNXR97854",-0.4888888888888877
12,12,12,"EAR160x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)","h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-Hexadec-2-enoyl-[acyl-carrier protein] --> Nicotinamide adenine dinucleotide + Palmitoyl-ACP (n-C16:0ACP)","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.9",,,"EAR160x",,"SBO:0000176",,,,"MNXR97855",-0.1037037037037043
10,10,10,"HYD1pp","Hydrogenase (ubiquinone-8: 2 protons) (periplasm)","h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c","Hydrogen + 2.0 H+ + Ubiquinone-8 --> 2.0 H+ + Ubiquinol-8","{}",0,"(Y7U_RS05050 and Y7U_RS05055 and Y7U_RS05060) or (Y7U_RS15535 and Y7U_RS15540 and Y7U_RS15545 and Y7U_RS15550) or (Y7U_RS14130 and Y7U_RS14135 and Y7U_RS14140 and Y7U_RS14145 and Y7U_RS14150 and Y7U_RS14155)","reaction",0,,"29062#1|29061#1|29059#1|29060#1",,"HYD1pp",,"SBO:0000185",,"rxn08734|rxn10118",,"MNXR100753",0
10,10,10,"HYD2pp","Hydrogenase (menaquinone8: 2 protons) (periplasm)","h2_c + 2.0 h_c + mqn8_c --> 2.0 h_p + mql8_c","Hydrogen + 2.0 H+ + Menaquinone 8 --> 2.0 H+ + Menaquinol 8","{}",0,"(Y7U_RS05050 and Y7U_RS05055 and Y7U_RS05060) or (Y7U_RS15535 and Y7U_RS15540 and Y7U_RS15545 and Y7U_RS15550)","reaction",0,,"29052#1|29051#1|29054#1|29053#1",,"HYD2pp",,"SBO:0000185",,"rxn08735|rxn10119",,"MNXR100754",-0.0000000000000004764091975699501
8,8,8,"HYD3pp","Hydrogenase (Demethylmenaquinone-8: 2 protons) (periplasm)","2dmmq8_c + h2_c + 2.0 h_c --> 2dmmql8_c + 2.0 h_p","2-Demethylmenaquinone 8 + Hydrogen + 2.0 H+ --> 2-Demethylmenaquinol 8 + 2.0 H+","{}",0,"(Y7U_RS05050 and Y7U_RS05055 and Y7U_RS05060) or (Y7U_RS15535 and Y7U_RS15540 and Y7U_RS15545 and Y7U_RS15550)","reaction",0,"1.18.99.1",,,"HYD3pp",,"SBO:0000185",,"rxn08736|rxn10117",,"MNXR100755",-0.0000000000000006539564943281746
10,10,10,"I4FE4SR","ISC [4Fe-4S] Reduction","fadh2_c + 2.0 h_c + iscu_2fe2s2_c --> fad_c + iscu_4fe4s_c","Flavin adenine dinucleotide reduced + 2.0 H+ + IscU with two bound [2Fe-2S] clusters --> Flavin adenine dinucleotide oxidized + IscU with bound [4Fe-4S] cluster","{}",0,"Y7U_RS13185","reaction",0,,,,"I4FE4SR",,"SBO:0000176",,,,"MNXR100770",-0.00000000000000011102230246251565
8,8,8,"ICYSDS","ISC Cysteine desulfuration","cys__L_c + iscs_c --> ala__L_c + iscssh_c","L-Cysteine + IscS sulfur acceptor protein --> L-Alanine + IscS with bound sulfur","{}",0,"Y7U_RS13190","reaction",0,,,,"ICYSDS",,"SBO:0000176",,,,"MNXR100790",0.00000000000000006591949208711867
10,10,10,"I2FE2SR","ISC [2Fe-2S] regeneration","2fe1s_c + iscssh_c + iscu_c --> 4.0 h_c + iscs_c + iscu_2fe2s_c","[2Fe-1S] desulfurated iron-sulfur cluster + IscS with bound sulfur + IscU scaffold protein --> 4.0 H+ + IscS sulfur acceptor protein + IscU with bound [2Fe-2S] cluster","{}",0,"Y7U_RS13190 and Y7U_RS13185","reaction",0,,,,"I2FE2SR",,"SBO:0000176",,,,"MNXR100766",0.000000000000000006938893903907228
12,12,12,"EAR160y","Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)","h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c","H+ + Nicotinamide adenine dinucleotide phosphate - reduced + Trans-Hexadec-2-enoyl-[acyl-carrier protein] --> Nicotinamide adenine dinucleotide phosphate + Palmitoyl-ACP (n-C16:0ACP)","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.10",,,"EAR160y",,"SBO:0000176",,,,"MNXR97856",-0.1333333333333342
12,12,12,"EAR161x","Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1)","h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c","H+ + Nicotinamide adenine dinucleotide - reduced + Trans-3-cis-9-palmitoleoyl-[acyl-carrier protein] --> Cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1) + Nicotinamide adenine dinucleotide","{}",0,"Y7U_RS06760","reaction",0,"1.3.1.9",,,"EAR161x",,"SBO:0000176",,,,"MNXR97857",-0.00000000000000003469446951953614
10,10,10,"HACD8i","3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)","3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c","(S)-3-Hydroxyoctadecanoyl-CoA + Nicotinamide adenine dinucleotide --> 3-Oxooctadecanoyl-CoA + H+ + Nicotinamide adenine dinucleotide - reduced","{}",0,"Y7U_RS17835 or Y7U_RS12250","reaction",0,"1.1.1.35",,,"HACD8i",,"SBO:0000176",,"rxn08700",,"MNXR100549",0.0000000000000007967173579376218
12,12,12,"ECOAH6","3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)","3htdcoa_c <=> h2o_c + td2coa_c","(S)-3-Hydroxytetradecanoyl-CoA <=> H2O H2O + Trans-Tetradec-2-enoyl-CoA","{}",0,"Y7U_RS17835 or Y7U_RS12250","reaction",0,"4.2.1.17|4.2.1.74","31173|31171|31174|31172","R04740","ECOAH6","R-BTA-77277|R-TGU-77277|R-SSC-77277|R-GGA-77277|R-CFA-77277|R-DME-77277|R-CEL-77277|R-MMU-77277|R-HSA-77277|R-RNO-77277|R-XTR-77277","SBO:0000176","META:RXN-14273","rxn03241","4396","MNXR97891",-0
12,12,12,"ECOAH7","3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)","3hhdcoa_c <=> h2o_c + hdd2coa_c","(S)-3-Hydroxyhexadecanoyl-CoA <=> H2O H2O + Trans-Hexadec-2-enoyl-CoA","{}",0,"Y7U_RS17835 or Y7U_RS12250","reaction",0,"4.2.1.17|4.2.1.74","31163|31166|31164|31165","R04738","ECOAH7","R-HSA-77301|R-MMU-77301|R-RNO-77301|R-TGU-77301|R-DME-77301|R-BTA-77301|R-CEL-77301|R-XTR-77301|R-SSC-77301|R-CFA-77301|R-GGA-77301","SBO:0000176","META:RXN-14272","rxn03240","4394","MNXR97892",-0
10,10,10,"I2FE2SS","ISC [2Fe-2S] Synthesis","fadh2_c + 2.0 fe2_c + 2.0 iscssh_c + iscu_c --> fad_c + 6.0 h_c + 2.0 iscs_c + iscu_2fe2s_c","Flavin adenine dinucleotide reduced + 2.0 Fe2+ mitochondria + 2.0 IscS with bound sulfur + IscU scaffold protein --> Flavin adenine dinucleotide oxidized + 6.0 H+ + 2.0 IscS sulfur acceptor protein + IscU with bound [2Fe-2S] cluster","{}",0,"Y7U_RS18020 and Y7U_RS13190 and Y7U_RS13185","reaction",0,,,,"I2FE2SS",,"SBO:0000176",,,,"MNXR100767",-0.11851851851851461
8,8,8,"I2FE2ST","ISC [2Fe-2S] Transfer","4.0 h_c + iscu_2fe2s_c --> 2fe2s_c + iscu_c","4.0 H+ + IscU with bound [2Fe-2S] cluster --> [2Fe-2S] iron-sulfur cluster + IscU scaffold protein","{}",0,"Y7U_RS13180 and Y7U_RS13185","reaction",0,,,,"I2FE2ST",,"SBO:0000176",,,,"MNXR100769",0.000000000000000006938893903907228
8,8,8,"RNTR4c","Ribonucleoside-triphosphate reductase (UTP) (flavodoxin)","fldrd_c + utp_c --> dutp_c + fldox_c + h2o_c","Flavodoxin (reduced) - obsolete + UTP C9H11N2O15P3 --> DUTP C9H11N2O14P3 + Flavodoxin (oxidized) - obsolete + H2O H2O","{}",0,"(Y7U_RS03545 and Y7U_RS17420 and Y7U_RS22040 and Y7U_RS22035) or (Y7U_RS15040 and Y7U_RS22040) or (Y7U_RS03545 and Y7U_RS22040) or (Y7U_RS15040 and Y7U_RS17420 and Y7U_RS22040 and Y7U_RS22035)","reaction",0,,,,"RNTR4c",,"SBO:0000176",,,,"MNXR104080",-0.059259259259258026
8,8,8,"Kabcpp","Potassium ABC transporter (periplasm)","atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c","ATP C10H12N5O13P3 + H2O H2O + Potassium --> ADP C10H12N5O10P2 + H+ + Potassium + Phosphate","{}",0,"(Y7U_RS03620 and Y7U_RS03615 and Y7U_RS03610) or (Y7U_RS03620 and Y7U_RS03615 and Y7U_RS03610 and Y7U_RS03625)","reaction",0,"3.6.3.10|3.6.3.12","16777#1|16778#1|16779#1|16780#1",,"Kabcpp",,"SBO:0000185","META:3.6.3.12-RXN|META:TRANS-RXN-2|META:3.6.3.10-RXN","rxn08762|rxn10168|rxn10558","9646#2","MNXR100657",-0.059259259259258894
10,10,10,"FACOAE161","Fatty-acid-CoA thioesterase (hexadecenoate)","h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c","H2O H2O + Hexadecenoyl-CoA (n-C16:1CoA) --> Coenzyme A + H+ + Hexadecenoate (n-C16:1)","{}",0,"Y7U_RS02330","reaction",0,,,,"FACOAE161",,"SBO:0000176",,,,"MNXR99132",-0.12592592592592228
12,12,12,"FACOAE180","Fatty-acid-CoA thioesterase (octadecanoate)","h2o_c + stcoa_c --> coa_c + h_c + ocdca_c","H2O H2O + Stearoyl-CoA (n-C18:0CoA) --> Coenzyme A + H+ + Octadecanoate (n-C18:0)","{}",0,"Y7U_RS02330","reaction",0,"3.1.2.2","30142|30140|30141|30139","R08174","FACOAE180",,"SBO:0000176","META:RXN-9624","rxn08444","6573","MNXR99133",-0.12592592592592552
10,10,10,"FACOAE181","Fatty-acid-CoA thioesterase (octadecenoate)","h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c","H2O H2O + Octadecenoyl-CoA (n-C18:1CoA) --> Coenzyme A + H+ + Octadecenoate (n-C18:1)","{}",0,"Y7U_RS02330","reaction",0,,,,"FACOAE181",,"SBO:0000176",,,,"MNXR99134",-0.12592592592592083
10,10,10,"FACOAL181t2pp","Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling)","atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c","ATP C10H12N5O13P3 + Coenzyme A + H+ + Octadecenoate (n-C18:1) --> AMP C10H12N5O7P + H+ + Octadecenoyl-CoA (n-C18:1CoA) + Diphosphate","{}",0,"Y7U_RS09460 or Y7U_RS08915","reaction",0,,,,"FACOAL181t2pp",,"SBO:0000185",,,,"MNXR99173",-0.0000000000000004440892098500626
